username;;date;;retweets;;favorites;;text;;geo;;mentions;;hashtags;;id;;permalink
IamProphocey;;2018-07-20 18:58;;2;;3;;"ATTN: BREAKFAST IS SUCH AN IMPORTANT PART OF THE DAY! #breakfast #importantmeal #hungry #frenchtoast #scrambledeggs #cheese #nomeat #water @Reno, Nevada https://www.instagram.com/p/BlduGz7BbQ1/?utm_source=ig_twitter_share&igshid=15kqk0ohdhr1c …";;;;@Reno;;#breakfast #importantmeal #hungry #frenchtoast #scrambledeggs #cheese #nomeat #water;;"1020382541189173248";;https://twitter.com/IamProphocey/status/1020382541189173248
GreenTreesTahoe;;2018-07-20 18:48;;0;;6;;"Charging up for an amazing @wanderlustfest weekend here in #LakeTahoe! Heading out to @squawalpine with friends for the festivities? Give us a shout here greentrees_ca to easily… https://www.instagram.com/p/Blds-ZzH353/?utm_source=ig_twitter_share&igshid=vt5ju9iwdwkq …";;;;@wanderlustfest @squawalpine;;#LakeTahoe;;"1020380040624734210";;https://twitter.com/GreenTreesTahoe/status/1020380040624734210
adamnlara;;2018-07-20 18:09;;0;;4;;"Not sure I’d ever attempt this #mybravegirl #jillaroolife @Boarding on the Lake https://www.instagram.com/p/Bldof5gHOEt/?utm_source=ig_twitter_share&igshid=1izxxfnuojvdk …";;;;@Boarding;;#mybravegirl #jillaroolife;;"1020370192147320833";;https://twitter.com/adamnlara/status/1020370192147320833
hardrockcore69;;2018-07-20 15:59;;1;;5;;"JOHN5 back in April! john5official #robzombie #horror #makeup #solo knightsinsatanservice @MShadowsFan sacs98rock #sacramento #followers #instagood #photography #picoftheday… https://www.instagram.com/p/BldZnEtH5zL/?utm_source=ig_twitter_share&igshid=a9sbm1pkp3tu …";;;;@MShadowsFan;;#robzombie #horror #makeup #solo #sacramento #followers #instagood #photography #picoftheday;;"1020337463573864448";;https://twitter.com/hardrockcore69/status/1020337463573864448
ptretheway;;2018-07-20 13:44;;1;;3;;"Kicked off the Creativity + Voice mini-series with a bang last night. @mayagirl and jpfjrvcd delighted and enlightened. Thanks to our speakers, sponsors,… https://www.instagram.com/p/BldJ5z3gl-ihLMKUk8lRtPnOfRJK8VavFKZ1pE0/?utm_source=ig_twitter_share&igshid=1vhcx39wrfk24 …";;;;@mayagirl;;;;"1020303499706490882";;https://twitter.com/ptretheway/status/1020303499706490882
CHLombo1;;2018-07-20 08:16;;0;;4;;"What an incredibly fun evening for our boys to play the Healdsburg Prune Packers! Thank you Coach DeBenedetti and @JoeyGomes21 and the @PrunePackers . The… https://www.instagram.com/p/BlckmHwgVfygOomFCVym3WFlhDQf4q3wLw-XuQ0/?utm_source=ig_twitter_share&igshid=105apzvtipdff …";;;;@JoeyGomes21 @PrunePackers;;;;"1020220877793832960";;https://twitter.com/CHLombo1/status/1020220877793832960
ambeezy10;;2018-07-20 04:01;;0;;6;;"Victory Beers. - Drinking a Saison Dupont by @BrasserieDupont @The Fat Rabbit Public House —http://untp.beer/s/c627066857";;;;@BrasserieDupont @The;;;;"1020156723724734464";;https://twitter.com/ambeezy10/status/1020156723724734464
BenRead_Realtor;;2018-07-20 03:55;;1;;2;;"So pleased my Melburnian friend decided to brave the heat, and my company, for a wonderful afternoon adventure through Sacramento. Thanks Michael! @California State Capitol https://www.instagram.com/p/BlcGwBoAOQX/?utm_source=ig_twitter_share&igshid=17fw64bxa4uo …";;;;@California;;;;"1020155245756895232";;https://twitter.com/BenRead_Realtor/status/1020155245756895232
BadlandsSac;;2018-07-19 23:09;;0;;6;;"Tomorrow night, #rupaulsdragrace @theonlymayhem homecoming show @badlandssac w/ her sisters @mug4dayz and @jaidynnfierce for #fridaysareadrag. Showtime @8pm!!!! #badlandsac… https://www.instagram.com/p/BlbmC7mg8uf/?utm_source=ig_twitter_share&igshid=18tmsq63xttor …";;;;@theonlymayhem @badlandssac @mug4dayz @jaidynnfierce @8pm;;#rupaulsdragrace #fridaysareadrag #badlandsac;;"1020083330539085825";;https://twitter.com/BadlandsSac/status/1020083330539085825
SLBriscoe;;2018-07-19 19:13;;0;;4;;"Literally within the last week I've read 5 different articles about the "rosé craze." Is it a fad or is it here to stay? I have my own opinion (and am curious to hear yours), but what I… https://www.instagram.com/p/BlbK-BlBQkG/?utm_source=ig_twitter_share&igshid=1wg4jh5zqxnbs …";;;;;;;;"1020023784655507456";;https://twitter.com/SLBriscoe/status/1020023784655507456
drheatherilana;;2018-07-19 14:34;;0;;8;;"FINALLY BACK + SMILING. #napatosonoma2018 After a long year and one boot nothing could make me happier than a long jog through wine country with these people. Couldn’t have done it… https://www.instagram.com/p/BlYQHLwlZTj/?utm_source=ig_twitter_share&igshid=xia054wzkfv6 …";;;;;;#napatosonoma2018;;"1019953691133177857";;https://twitter.com/drheatherilana/status/1019953691133177857
